sku,attribute_set_code,product_type,product_websites,country_of_manufacture,name,description,short_description,weight,product_online,tax_class_name,visibility,price,additional_attributes,qty,is_in_stock,categories
1140662185,Products,virtual,base,Algeria,pot-a-crayons-ice-diametre-07_5-cm-vert-fluo-techno-ref-9924,"Le porte-crayon, conçu en plastique durable, facilite votre organisation de manière simple et rapide.
 Il s'avère particulièrement pratique pour les étudiants, les enseignants et même à la maison.
 Disponible en 4 couleurs.",Une collection de porte-crayons moderne de haute qualité.,45,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9924,color=VERT",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140662187,Products,virtual,base,Algeria,pot-a-crayons-ice-diametre-07_5-cm-violet-fluo-techno-ref-9924,"Le porte-crayon, conçu en plastique durable, facilite votre organisation de manière simple et rapide.
 Il s'avère particulièrement pratique pour les étudiants, les enseignants et même à la maison.
 Disponible en 4 couleurs.",Une collection de porte-crayons moderne de haute qualité.,45,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9924,color=VIOLET",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140643678,Products,configurable,base,Algeria,pot-a-crayons-shape-diametre-07-cm-en-06-couleurs-pastel-techno-ref-9925,"Le porte-crayon, conçu en plastique durable, facilite votre organisation de manière simple et rapide.
 Il s'avère particulièrement pratique pour les étudiants, les enseignants et même à la maison.
 Disponible en 06 couleurs pastel.",Une collection de porte-crayons moderne de haute qualité.,,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9925",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140662194,Products,virtual,base,Algeria,pot-a-crayons-shape-diametre-07-cm-en-couleur-blue-pastel-techno-ref-9925,"Le porte-crayon, conçu en plastique durable, facilite votre organisation de manière simple et rapide.
 Il s'avère particulièrement pratique pour les étudiants, les enseignants et même à la maison.
 Disponible en 06 couleurs pastel.",Une collection de porte-crayons moderne de haute qualité.,45,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9925,color=BLEU PASTEL",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140662195,Products,virtual,base,Algeria,pot-a-crayons-shape-diametre-07-cm-en-couleur-jaune-pastel-techno-ref-9925,"Le porte-crayon, conçu en plastique durable, facilite votre organisation de manière simple et rapide.
 Il s'avère particulièrement pratique pour les étudiants, les enseignants et même à la maison.
 Disponible en 06 couleurs pastel.",Une collection de porte-crayons moderne de haute qualité.,45,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9925,color=JAUNE PASTEL",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140662197,Products,virtual,base,Algeria,pot-a-crayons-shape-diametre-07-cm-en-couleur-rose-pastel-techno-ref-9925,"Le porte-crayon, conçu en plastique durable, facilite votre organisation de manière simple et rapide.
 Il s'avère particulièrement pratique pour les étudiants, les enseignants et même à la maison.
 Disponible en 06 couleurs pastel.",Une collection de porte-crayons moderne de haute qualité.,45,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9925,color=ROSE PASTEL",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140662199,Products,virtual,base,Algeria,pot-a-crayons-shape-diametre-07-cm-en-couleur-saumon-techno-ref-9925,"Le porte-crayon, conçu en plastique durable, facilite votre organisation de manière simple et rapide.
 Il s'avère particulièrement pratique pour les étudiants, les enseignants et même à la maison.
 Disponible en 06 couleurs pastel.",Une collection de porte-crayons moderne de haute qualité.,45,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9925,color=SAUMON",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140662196,Products,virtual,base,Algeria,pot-a-crayons-shape-diametre-07-cm-en-couleur-vert-pastel-techno-ref-9925,"Le porte-crayon, conçu en plastique durable, facilite votre organisation de manière simple et rapide.
 Il s'avère particulièrement pratique pour les étudiants, les enseignants et même à la maison.
 Disponible en 06 couleurs pastel.",Une collection de porte-crayons moderne de haute qualité.,45,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9925,color=VERT PASTEL",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140662198,Products,virtual,base,Algeria,pot-a-crayons-shape-diametre-07-cm-en-couleur-violet-pastel-techno-ref-9925,"Le porte-crayon, conçu en plastique durable, facilite votre organisation de manière simple et rapide.
 Il s'avère particulièrement pratique pour les étudiants, les enseignants et même à la maison.
 Disponible en 06 couleurs pastel.",Une collection de porte-crayons moderne de haute qualité.,45,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9925,color=VIOLET PASTEL",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140643679,Products,configurable,base,Algeria,pot-a-crayons-shape-diametre-07-cm-en-06-couleurs-techno-ref-9926,"Le porte-crayon, conçu en plastique durable, facilite votre organisation de manière simple et rapide.
 Il s'avère particulièrement pratique pour les étudiants, les enseignants et même à la maison.
 Disponible en 06 couleurs.",Une collection de porte-crayons moderne de haute qualité.,,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9926",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140662400,Products,virtual,base,Algeria,pot-a-crayons-shape-diametre-07-cm-bleu-techno-ref-9926,"Le porte-crayon, conçu en plastique durable, facilite votre organisation de manière simple et rapide.
 Il s'avère particulièrement pratique pour les étudiants, les enseignants et même à la maison.
 Disponible en 06 couleurs.",Une collection de porte-crayons moderne de haute qualité.,45,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9926,color=BLEU",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140662201,Products,virtual,base,Algeria,pot-a-crayons-shape-diametre-07-cm-gris-techno-ref-9926,"Le porte-crayon, conçu en plastique durable, facilite votre organisation de manière simple et rapide.
 Il s'avère particulièrement pratique pour les étudiants, les enseignants et même à la maison.
 Disponible en 06 couleurs.",Une collection de porte-crayons moderne de haute qualité.,45,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9926,color=GRIS",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140662202,Products,virtual,base,Algeria,pot-a-crayons-shape-diametre-07-cm-jaune-techno-ref-9926,"Le porte-crayon, conçu en plastique durable, facilite votre organisation de manière simple et rapide.
 Il s'avère particulièrement pratique pour les étudiants, les enseignants et même à la maison.
 Disponible en 06 couleurs.",Une collection de porte-crayons moderne de haute qualité.,45,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9926,color=JAUNE",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140662401,Products,virtual,base,Algeria,pot-a-crayons-shape-diametre-07-cm-noir-techno-ref-9926,"Le porte-crayon, conçu en plastique durable, facilite votre organisation de manière simple et rapide.
 Il s'avère particulièrement pratique pour les étudiants, les enseignants et même à la maison.
 Disponible en 06 couleurs.",Une collection de porte-crayons moderne de haute qualité.,45,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9926,color=NOIR",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140662399,Products,virtual,base,Algeria,pot-a-crayons-shape-diametre-07-cm-rouge-techno-ref-9926,"Le porte-crayon, conçu en plastique durable, facilite votre organisation de manière simple et rapide.
 Il s'avère particulièrement pratique pour les étudiants, les enseignants et même à la maison.
 Disponible en 06 couleurs.",Une collection de porte-crayons moderne de haute qualité.,45,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9926,color=ROUGE",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140662200,Products,virtual,base,Algeria,pot-a-crayons-shape-diametre-07-cm-vert-techno-ref-9926,"Le porte-crayon, conçu en plastique durable, facilite votre organisation de manière simple et rapide.
 Il s'avère particulièrement pratique pour les étudiants, les enseignants et même à la maison.
 Disponible en 06 couleurs.",Une collection de porte-crayons moderne de haute qualité.,45,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9926,color=VERT",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140643680,Products,configurable,base,Algeria,pot-a-crayons-shape-diametre-07-cm-en-04-couleurs-fluo-techno-ref-9927,"Le porte-crayon, conçu en plastique durable, facilite votre organisation de manière simple et rapide.
 Il s'avère particulièrement pratique pour les étudiants, les enseignants et même à la maison.
 Disponible en 04 couleurs fluo.",Une collection de porte-crayons moderne de haute qualité.,,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9927",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140662407,Products,virtual,base,Algeria,pot-a-crayons-shape-diametre-07-cm-orange-fluo-techno-ref-9927,"Le porte-crayon, conçu en plastique durable, facilite votre organisation de manière simple et rapide.
 Il s'avère particulièrement pratique pour les étudiants, les enseignants et même à la maison.
 Disponible en 04 couleurs fluo.",Une collection de porte-crayons moderne de haute qualité.,45,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9927,color=ORANGE",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140662409,Products,virtual,base,Algeria,pot-a-crayons-shape-diametre-07-cm-rose-fluo-techno-ref-9927,"Le porte-crayon, conçu en plastique durable, facilite votre organisation de manière simple et rapide.
 Il s'avère particulièrement pratique pour les étudiants, les enseignants et même à la maison.
 Disponible en 04 couleurs fluo.",Une collection de porte-crayons moderne de haute qualité.,45,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9927,color=ROSE",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140662408,Products,virtual,base,Algeria,pot-a-crayons-shape-diametre-07-cm-vert-fluo-techno-ref-9927,"Le porte-crayon, conçu en plastique durable, facilite votre organisation de manière simple et rapide.
 Il s'avère particulièrement pratique pour les étudiants, les enseignants et même à la maison.
 Disponible en 04 couleurs fluo.",Une collection de porte-crayons moderne de haute qualité.,45,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9927,color=VERT",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140662406,Products,virtual,base,Algeria,pot-a-crayons-shape-diametre-07-cm-vioelt-fluo-techno-ref-9927,"Le porte-crayon, conçu en plastique durable, facilite votre organisation de manière simple et rapide.
 Il s'avère particulièrement pratique pour les étudiants, les enseignants et même à la maison.
 Disponible en 04 couleurs fluo.",Une collection de porte-crayons moderne de haute qualité.,45,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9927,color=VIOLET",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140643841,Products,configurable,base,Algeria,pot-a-crayons-hexagonal-en-06-couleurs-pastel-techno-ref-9928,"Le porte-crayon, conçu en plastique durable, facilite votre organisation de manière simple et rapide.
 Il s'avère particulièrement pratique pour les étudiants, les enseignants et même à la maison.
 Disponible en 06 couleurs pastel.",Une collection de porte-crayons moderne de haute qualité.,,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9928",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140662417,Products,virtual,base,Algeria,pot-a-crayons-hexagonal-bleu-pastel-techno-ref-9928,"Le porte-crayon, conçu en plastique durable, facilite votre organisation de manière simple et rapide.
 Il s'avère particulièrement pratique pour les étudiants, les enseignants et même à la maison.
 Disponible en 06 couleurs pastel.",Une collection de porte-crayons moderne de haute qualité.,45,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9928,color=BLEU PASTEL",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140662420,Products,virtual,base,Algeria,pot-a-crayons-hexagonal-jaune-pastel-techno-ref-9928,"Le porte-crayon, conçu en plastique durable, facilite votre organisation de manière simple et rapide.
 Il s'avère particulièrement pratique pour les étudiants, les enseignants et même à la maison.
 Disponible en 06 couleurs pastel.",Une collection de porte-crayons moderne de haute qualité.,45,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9928,color=JAUNE PASTAL",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140662419,Products,virtual,base,Algeria,pot-a-crayons-hexagonal-rose-pastel-techno-ref-9928,"Le porte-crayon, conçu en plastique durable, facilite votre organisation de manière simple et rapide.
 Il s'avère particulièrement pratique pour les étudiants, les enseignants et même à la maison.
 Disponible en 06 couleurs pastel.",Une collection de porte-crayons moderne de haute qualité.,45,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9928,color=ROSE PASTEL",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140662421,Products,virtual,base,Algeria,pot-a-crayons-hexagonal-saumon-techno-ref-9928,"Le porte-crayon, conçu en plastique durable, facilite votre organisation de manière simple et rapide.
 Il s'avère particulièrement pratique pour les étudiants, les enseignants et même à la maison.
 Disponible en 06 couleurs pastel.",Une collection de porte-crayons moderne de haute qualité.,45,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9928,color=SAUMON",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140662416,Products,virtual,base,Algeria,pot-a-crayons-hexagonal-vert-pastel-techno-ref-9928,"Le porte-crayon, conçu en plastique durable, facilite votre organisation de manière simple et rapide.
 Il s'avère particulièrement pratique pour les étudiants, les enseignants et même à la maison.
 Disponible en 06 couleurs pastel.",Une collection de porte-crayons moderne de haute qualité.,45,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9928,color=VERT PASTEL",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140662418,Products,virtual,base,Algeria,pot-a-crayons-hexagonal-violet-pastal-techno-ref-9928,"Le porte-crayon, conçu en plastique durable, facilite votre organisation de manière simple et rapide.
 Il s'avère particulièrement pratique pour les étudiants, les enseignants et même à la maison.
 Disponible en 06 couleurs pastel.",Une collection de porte-crayons moderne de haute qualité.,45,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9928,color=VIOLET PASTAL",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
